id;short;name;ctry;team;flat;mnt;tt;spr;dsc;Pv;cbt;reg;exp;Rec;end;Res;rol;Pot;typ;race;ht;wgt;hr;debut;year;mon;day;Home
5754;Lukas Markl ;Lukas MARKL;2;39;73;62;37;69;48;55;49;48;50;39;49;74;3;3;8;3;180;70;40;2019;2000;8;29;
7516;Marc Dörrie;Marc DORRIE;2;39;66;62;50;45;45;33;13;33;56;43;11;23;1;1;4;4;177;66;40;2018;1997;3;24;
11382;R.Kessler;KESSLER Robert;2;39;69;60;67;68;68;32;70;52;60;68;56;14;3;3;10;7;180;70;40;2014;1995;10;30;Berlin
7535;Richard Weinzheimer;Richard WEINZHEIMER;2;39;68;63;45;54;35;32;54;43;58;44;21;11;1;2;4;4;180;70;40;2018;1998;7;10;
1404;T.Knaup;KNAUP Tobias;2;39;71;60;57;52;43;38;45;12;64;58;10;30;5;1;4;4;183;77;40;2012;1993;3;17;
11784;A.Amici;AMICI Alberto;36;40;72;66;60;34;41;37;70;31;64;56;23;15;1;1;1;2;180;70;40;2017;1993;4;28;
5307;Andrea Berzi;Andrea BERZI;36;40;69;63;36;68;54;69;67;15;50;46;28;11;3;2;8;2;180;70;40;2019;2000;1;4;
8563;Filippo Conca;Filippo CONCA;36;40;69;68;54;56;34;52;67;46;54;43;28;12;1;2;5;4;180;70;40;2019;1998;9;22;
3316;G.Pedretti;PEDRETTI Giovanni;36;40;65;60;50;48;37;45;45;17;58;51;17;38;1;1;4;4;180;70;40;2015;1996;5;9;
8564;Gabriele Moreni;Gabriele MORENI;36;40;69;62;45;65;46;34;44;34;54;45;36;15;3;2;8;6;180;70;40;2019;1998;4;1;
5311;Jacopo Menegotto;Jacopo MENEGOTTO;36;40;67;62;59;47;55;35;35;21;50;46;12;12;1;1;4;4;180;70;40;2019;2000;7;26;
5050;K.Colleoni;COLLEONI Kevin;36;40;70;66;45;54;48;43;55;34;52;43;34;12;5;4;5;4;180;70;40;2018;1999;11;11;
5054;L.Delco;DELCO Lorenzo;54;40;68;65;54;44;48;43;54;46;60;40;23;34;1;1;4;4;180;70;40;2018;1995;3;20;
5039;M.Piccot;PICCOT Michel;36;40;69;67;47;56;47;56;65;30;56;56;32;32;2;4;4;7;180;70;40;2018;1997;1;27;
8555;Matteo Bellia;Matteo BELLIA;36;40;69;71;57;35;67;12;67;45;56;76;23;76;5;2;1;3;180;70;40;2019;1997;9;1;
5017;R.Colombo;COLOMBO Raul;36;40;67;62;51;64;49;47;56;45;58;56;34;16;2;3;12;4;180;70;40;2018;1996;8;19;
3307;S.Ravanelli;RAVANELLI Simone;36;40;71;68;56;44;34;49;47;23;60;57;16;54;2;1;4;4;180;70;40;2014;1995;7;4;
5053;S.Taglietti;TAGLIETTI Stefano;36;40;67;60;54;45;46;48;51;43;52;41;21;41;2;1;4;4;180;70;40;2018;1999;6;15;
8559;Tommaso Bramati;Tommaso BRAMATI;36;40;70;62;54;66;43;34;45;34;54;34;32;12;3;2;8;4;180;70;40;2019;1998;3;15;F
1166;A.Bisolti;BISOLTI Alessandro;36;41;72;70;61;56;24;47;56;22;80;74;14;75;2;3;1;3;176;54;40;2006;1985;7;3;
2299;A.Vendrame;VENDRAME Andrea;36;41;73;68;56;69;43;56;56;29;62;60;23;52;3;1;4;4;180;70;40;2013;1994;7;20;
4563;D.Munoz;MUNOZ Daniel;16;41;65;70;62;42;34;42;56;10;58;41;34;65;1;3;4;4;175;58;40;2015;1996;11;21;
11519;E.Cardona;CARDONA TABARES Julian;16;41;71;63;69;33;39;43;48;23;56;57;21;50;1;1;7;4;180;70;40;2017;1997;1;19;
4565;F.Gavazzi;GAVAZZI Francesco;36;41;77;74;62;74;46;72;52;24;82;77;45;66;3;3;9;3;172;62;40;2006;1984;8;1;Morbegno
2273;F.Masnada;MASNADA Fausto;36;41;73;75;54;50;48;51;47;26;64;59;25;63;5;2;1;6;180;70;40;2012;1993;11;6;
2456;J.Rumac;RUMAC Josip;17;41;71;64;43;55;38;48;49;27;62;63;19;55;2;4;4;4;180;70;40;2013;1994;10;26;
11232;K.Rivera;RIVERA Kevin;63;41;70;67;71;49;69;47;66;58;54;65;34;56;1;3;2;4;180;70;40;2017;1998;6;28;Cartago
11364;L.Fedrigo;FEDRIGO Leonardo;36;41;72;66;56;69;71;56;56;56;58;56;65;13;2;4;12;4;180;70;40;2017;1996;6;20;
916;M.Belletti;BELLETTI Manuel;36;41;75;65;58;79;57;71;57;44;80;80;41;35;3;3;8;4;175;64;40;2006;1985;10;14;Sant'Angelo
177;M.Benfatto;BENFATTO Marco;36;41;71;65;55;66;38;62;42;22;74;68;22;38;1;2;8;3;174;65;40;2008;1988;1;6;Camposanpiero
10962;M.Busato;BUSATO Matteo;36;41;72;67;58;47;38;64;51;30;76;73;26;71;1;2;3;3;179;65;40;2011;1987;12;20;
4575;M.E.Florez;FLOREZ Miguel Eduardo;16;41;69;71;56;45;41;43;67;17;58;50;25;71;1;1;4;4;180;70;40;2015;1996;2;21;
7184;M.Montaguti;MONTAGUTI Matteo;36;41;75;68;70;62;60;66;51;20;82;87;33;38;2;3;6;4;181;66;40;2007;1984;1;8;La Meldola
7858;M.Pelucchi;PELUCCHI Matteo;36;41;75;60;55;78;48;70;53;20;72;69;24;15;3;3;8;4;182;71;40;2009;1989;1;21;Giussano
2291;M.Spreafico;SPREAFICO Matteo;36;41;71;65;65;53;45;56;50;21;64;67;56;45;2;3;4;4;180;70;40;2012;1993;2;15;
4774;M.Viel;VIEL Mattia;36;41;70;63;46;43;39;42;49;17;60;43;18;48;1;1;4;4;180;70;40;2015;1995;4;22;
4360;Mar.Frapporti;FRAPPORTI Marco;36;41;75;70;54;70;40;64;57;21;80;67;34;28;2;4;5;4;179;68;40;2006;1985;3;30;Lavenone
4007;Mat.Frapporti;FRAPPORTI Mattia;36;41;65;60;53;49;36;45;48;12;62;49;12;48;1;1;4;4;180;70;40;2014;1994;7;2;
10959;Mattia Cattaneo;CATTANEO Mattia;36;41;74;76;66;51;55;70;53;25;70;76;65;80;5;3;7;3;182;60;40;2012;1990;10;25;Alzano Lombardo
623;A.Andersen;ANDERSEN Asbjørn Kragh;18;42;72;62;56;47;38;67;51;34;66;65;23;44;1;2;4;4;180;70;40;2012;1992;4;9;
4871;C.Bol;BOL Cees;27;42;70;72;57;63;47;53;43;12;60;54;56;9;1;4;4;4;180;70;40;2014;1995;7;27;Zaandam
10810;C.Haga;HAGA Chad;61;42;75;72;70;58;48;43;56;20;74;69;18;74;1;3;7;3;180;70;40;2006;1988;1;1;
11229;C.Hamilton;HAMILTON Chris;4;42;70;73;70;53;69;46;56;30;60;68;67;69;1;5;5;3;180;70;40;2016;1995;5;18;
4730;C.Pedersen;PEDERSEN Casper;18;42;73;63;55;63;37;57;48;14;58;38;17;33;1;1;4;4;180;70;40;2015;1996;3;15;
6847;F.Stork;STORK Florian;2;42;70;63;47;42;49;53;57;67;56;58;46;67;1;2;4;3;180;70;40;2016;1997;4;27;
627;J.Bakelants;BAKELANTS Jan;12;42;77;75;66;61;80;77;58;39;78;85;60;75;2;3;5;4;177;67;40;2004;1986;2;14;Vlaanderen
4391;J.Fröhlinger;FRÖHLINGER Johannes;2;42;73;68;60;54;38;43;53;30;80;73;31;71;1;3;5;4;173;62;40;2006;1985;6;9;Freiburg
11762;J.Hindley;HINDLEY Jai;3;42;70;72;55;39;47;40;41;31;58;40;49;56;1;2;4;6;180;70;40;2017;1996;5;5;
6837;J.Nieuwenhuis;NIEUWENHUIS Joris;27;42;71;62;43;67;76;71;56;34;58;34;37;11;2;5;4;4;180;70;40;2014;1996;2;11;
2945;L.Kamna;KAMNA Lennard;2;42;70;61;66;52;40;52;49;24;58;62;30;45;1;1;4;4;180;80;40;2015;1996;9;9;
1852;L.Vervaeke;VERVAEKE Louis;12;42;68;68;44;50;33;56;43;14;64;51;45;52;1;2;4;4;180;65;40;2012;1993;10;6;
6832;M.Hirschi;HIRSCHI Marc;54;42;70;70;67;58;61;54;41;56;54;57;67;56;5;7;7;7;173;57;40;2018;1998;8;24;Castano Primo
6834;M.Kanter;KANTER Max;2;42;72;65;45;70;49;67;48;51;56;45;14;34;2;6;3;7;180;70;40;2016;1997;10;22;
6879;M.Matthews;MATTHEWS Michael;4;42;77;71;73;79;73;77;54;39;70;85;50;15;3;3;0D;4;179;70;40;2009;1990;9;26;Canberra
377;M.Storer;STORER Michael;4;42;72;70;70;47;48;49;65;34;56;67;56;57;1;1;5;2;180;70;40;2018;1997;2;28;Perth
2478;M.Tusveld;TUSVELD Martijn;27;42;70;63;54;59;38;56;46;21;64;56;32;50;1;2;8;4;182;68;40;2012;1993;9;9;
2481;M.Walscheid;WALSCHEID Maximilian;2;42;78;62;57;73;37;51;45;20;64;56;21;36;3;0;4;4;181;70;40;2012;1993;6;13;
456;N.Arndt;ARNDT Nikias;2;42;77;61;67;76;43;73;54;24;68;72;38;37;3;3;6;4;189;75;40;2010;1991;11;18;
8494;N.Roche;ROCHE Nicholas;31;42;74;75;67;63;58;73;52;51;82;88;45;83;1;4;9;4;178;70;40;2004;1984;7;3;Paris (France)
3474;R.Curvers;CURVERS Roy;27;42;75;62;54;59;44;76;55;27;90;66;28;22;1;2;5;4;188;73;40;2006;1979;12;27;Haelen
2948;R.Power;POWER Robert;4;42;77;65;78;57;36;73;50;19;60;53;25;55;1;3;4;4;184;68;40;2014;1995;5;11;Perth
647;S.Andersen;ANDERSEN Søren Kragh;18;42;76;75;64;57;39;52;45;29;62;61;28;38;2;1;4;4;180;70;40;2013;1994;8;10;
2949;S.Oomen;OOMEN Sam;27;42;74;78;67;59;45;59;49;24;60;70;36;67;5;1;4;4;180;80;40;2014;1995;8;15;
3963;T.Dumoulin;DUMOULIN Tom;27;42;80;79;86;55;72;70;55;66;70;84;78;80;0;4;7;3;185;72;40;2010;1990;11;11;
5858;W.Kelderman;KELDERMAN Wilco;27;42;76;77;77;61;42;67;54;35;68;85;51;80;5;6;7;4;185;65;40;2010;1991;3;25;Amersfoort - Utrecht
7142;Chao Yu;Chao YU;140;43;68;61;44;46;39;33;45;34;56;44;33;32;2;1;4;4;180;70;40;2018;1997;3;19;
7132;He Li;He LI;140;43;66;60;39;45;43;24;33;35;70;43;22;10;1;1;4;4;180;70;40;2019;1990;9;9;
7143;Lucheng Zhou;Lucheng ZHOU;140;43;66;60;32;40;38;35;43;23;58;38;21;22;1;1;4;4;180;70;40;2016;1996;11;11;
7135;Tao Yang;Tao YANG;140;43;66;61;42;43;21;43;54;43;56;56;22;14;2;1;4;4;180;70;40;2016;1997;1;1;
7133;Yong Jian Wu;Yong Jian WU;140;43;69;60;35;44;43;45;23;32;66;33;22;11;0;0;4;4;180;70;40;2012;1992;2;12;
7131;Yue Jiang;Yue JIANG;140;43;67;60;34;40;44;21;23;23;58;32;21;11;2;1;4;4;180;70;40;2016;1996;11;7;
7134;Zhipeng Yan;Zhipeng YAN;140;43;65;60;33;43;24;39;34;43;60;12;21;14;1;0;4;4;180;70;40;2015;1995;7;9;
7111;Zhuo Chen ;Zhuo CHEN;140;43;65;60;43;39;32;32;44;21;54;22;32;11;1;0;4;4;180;70;40;2017;1998;11;2;
3616;A.Osorio;OSORIO Alejandro;16;44;67;73;69;43;18;34;54;34;54;54;34;65;2;4;4;4;180;70;40;2017;1998;3;4;
3272;Carlos A. Arias M.;Carlos Antonio ARIAS MOLINA;63;44;69;69;68;46;40;39;42;12;52;45;17;67;1;2;3;3;180;70;40;2019;1999;5;22;
3643;D.Cima;CIMA Damiano;36;44;73;61;53;69;37;50;44;16;64;54;20;40;3;1;4;4;180;70;40;2014;1993;9;13;
3161;F.Zaccanti;ZACCANTI Filippo;36;44;65;66;53;48;36;48;41;19;60;51;17;41;1;1;4;4;180;70;40;2015;1995;9;12;
11600;G.Lonardi;LONARDI Giovanni;36;44;69;60;34;68;44;66;52;29;58;54;40;24;1;5;8;4;180;70;40;2017;1996;11;9;Verona
2569;H.Nishimura;NISHIMURA Hiroki;65;44;68;60;48;54;35;43;48;14;62;61;20;54;1;0;4;4;180;70;40;2013;1994;10;20;
10344;H.Yoshida;YOSHIDA Hayato;65;44;73;60;57;66;39;43;50;20;72;65;23;31;2;2;8;4;180;70;40;2007;1989;5;19;
11735;I.Cima;CIMA Imerio;36;44;72;60;34;69;45;30;54;39;56;56;34;13;3;3;1;5;180;70;40;2017;1997;10;29;
8847;I.Santaromita;SANTAROMITA Ivan;36;44;74;75;63;55;40;43;53;25;82;71;40;72;1;4;1;3;176;58;40;2006;1984;4;30;Varese
3468;J.Bou;BOU COMPANY Joan;22;44;69;68;66;66;56;23;56;43;56;67;34;51;1;5;7;7;180;70;40;2018;1997;1;16;
10563;J.Lobato del Valle;LOBATO DEL VALLE Juan José;22;44;77;69;62;78;73;65;63;21;74;74;26;23;3;4;5;4;173;63;40;2011;1988;12;30;Trebujena (Cádiz) - Andalucia
6095;K.Kuboki;KUBOKI Kazushige;65;44;72;51;66;46;39;43;51;21;34;61;22;38;1;2;6;4;180;70;40;2007;1989;6;6;
11037;M.Canola;CANOLA Marco;36;44;78;71;57;67;58;73;58;19;74;68;26;44;0;3;5;4;180;67;40;2012;1988;12;26;
1504;M.Ito;ITO Masakazu;65;44;72;63;53;64;48;50;52;31;74;65;25;69;1;1;4;4;169;61;40;2008;1988;6;12;
3356;N.Bagioli;BAGIOLI Nicola;36;44;70;68;49;48;36;47;49;14;60;51;21;51;1;1;4;4;180;70;40;2014;1995;2;19;
11728;R.Acosta;ACOSTA OSPINA Ruben Dario;16;44;68;74;49;43;41;43;50;15;58;59;41;65;2;3;6;4;180;70;40;2017;1996;8;20;
18;S.Hatsuyama;HATSUYAMA Sho;65;44;71;64;58;54;44;56;52;32;74;66;32;58;1;0;4;4;177;67;40;2011;1988;8;17;
673;C.Stussi;STUSSI Colin;54;45;74;71;53;54;37;49;48;20;64;53;22;51;5;3;4;4;187;68;40;2012;1993;6;4;Glarus
3153;D.Knapp;KNAPP Daniel;5;45;69;62;47;46;43;47;45;45;58;54;23;15;1;2;4;4;180;70;40;2018;1996;10;21;
2274;D.Orrico;ORRICO Davide;36;45;72;68;51;47;36;48;43;23;70;56;21;60;2;3;1;6;180;70;40;2009;1990;2;17;
5821;Daniel Federspiel;Daniel Federspiel;5;45;73;65;54;66;46;52;56;44;76;44;54;32;2;3;4;4;180;70;40;2008;1987;4;21;
5825;Daniel Geysmayr;Daniel GEYSMAYR;5;45;73;69;54;44;45;44;53;44;72;43;67;73;2;3;5;3;180;70;40;2017;1989;8;28;
5812;Dominik Amann;Dominik AMANN;5;45;68;60;43;47;44;54;50;43;52;32;21;43;1;1;4;4;180;70;40;2018;1999;2;12;
5760;Gordian Banzer;Gordian BANZER;54;45;66;65;59;57;57;54;59;34;54;65;62;34;1;3;5;6;180;70;40;2018;1996;6;11;
11245;J.Diaz Gallego;DIAZ GALLEGO José Manuel;22;45;69;63;45;70;65;34;34;31;60;65;17;13;1;2;8;4;180;70;40;2015;1995;1;18;
5742;Jannik Steimle;Jannik STEIMLE;2;45;71;60;58;70;69;62;59;32;58;59;61;21;3;3;8;4;180;70;40;2016;1996;4;4;
11291;L.Meiler;MEILER Lukas;2;45;67;60;58;57;70;60;59;45;60;58;56;17;1;3;2;3;180;70;40;2015;1995;2;14;
72;L.Valvasori;VALVASORI Larry;38;45;65;60;51;35;37;47;48;12;58;36;12;33;1;1;4;4;180;70;40;2015;1996;5;30;
2692;M.Kuen;KUEN Maximilian;5;45;70;63;55;50;36;47;49;29;66;69;19;69;1;0;4;4;180;70;40;2011;1992;5;26;
11292;M.Meiler;MEILER Martien;2;45;66;60;57;58;68;54;61;43;54;56;61;19;1;4;2;3;180;70;40;2017;1998;3;19;
10698;P.Schelling;SCHELLING Patrick;54;45;74;72;67;39;40;43;52;16;70;67;21;73;5;2;3;3;174;62;40;2010;1990;5;1;
675;R.Thalmann;THALMANN Roland;54;45;70;72;49;50;33;45;44;32;64;45;18;43;2;2;1;4;180;70;40;2015;1993;8;5;
5241;Andre Carvalho;Andre CARVALHO;47;46;71;69;62;41;48;45;66;54;56;56;34;76;0;2;5;6;180;70;40;2018;1997;10;31;
3068;C.Davis;DAVIS Cole;61;46;70;68;56;48;54;46;54;34;52;67;56;14;1;1;5;2;180;70;40;2018;1999;6;11;
5717;Edward Anderson;Edward ANDERSON;61;46;68;67;58;49;68;60;57;43;54;60;56;56;1;3;5;3;180;70;40;2017;1998;4;18;
11464;I.Garrison;GARRISON Ian;61;46;73;62;55;58;46;67;63;40;54;52;54;12;2;0;4;4;180;70;40;2017;1998;4;14;
11311;J.Almeida;ALMEIDA Joao;47;46;72;73;58;56;69;41;54;43;54;63;63;21;0;2;6;5;180;70;40;2017;1998;8;5;
5265;Jakob Egholm;Jakob EGHOLM;18;46;68;68;47;63;64;50;56;34;54;46;37;50;1;4;12;7;180;70;40;2017;1998;4;27;
5721;Jonathan Brown;Jonathan BROWN;61;46;70;60;60;53;46;63;63;34;56;60;59;34;1;3;4;4;180;70;40;2016;1997;2;4;
9604;Karel Vacek;Karel VACEK;48;46;72;69;67;65;41;45;54;54;50;43;46;43;5;4;5;3;180;70;40;2019;2000;9;9;
5416;Kevin Vermaerke;Kevin VERMAEKE;61;46;67;69;56;55;43;27;65;58;50;49;37;78;2;3;1;3;180;70;40;2019;2000;10;16;
8553;Liam Holowesko;Liam Holowesko;200;46;70;60;65;48;32;21;56;14;50;34;13;22;1;2;6;4;180;70;40;2019;2000;9;18;
1931;M.Bierg;BJERG Mikkel;18;46;73;62;73;45;51;51;54;43;54;43;41;41;2;4;2;6;180;70;40;2016;1998;11;3;
2997;M.Rice;RICE Michael;4;46;75;61;52;70;37;39;43;11;58;41;15;42;3;2;4;4;180;70;40;2015;1996;1;25;
11477;M.Zijlaard;ZIJLAARD Maikel;27;46;70;60;49;57;46;63;56;46;52;35;43;17;1;6;4;4;180;70;40;2016;1999;6;1;
5380;Sean Quinn;Sean Quinn;61;46;69;70;64;34;47;23;55;56;50;54;55;78;1;3;1;3;180;70;40;2019;2000;6;12;
4150;T.Revard;REVARD Thomas;61;46;71;66;54;70;46;39;50;32;56;43;34;23;3;4;4;5;180;70;40;2018;1997;10;20;
5102;Z.Mostov;MOSTOV Zeke;61;46;70;60;70;45;40;40;50;34;58;59;20;50;2;2;2;3;180;70;40;2017;1996;6;30;
4840;A.N.Ying;YING Asyraf Naim;169;47;69;62;50;45;30;36;43;11;58;28;11;33;2;1;4;4;180;70;40;2015;1996;3;28;
7084;Aldianur Aldianur;Aldianur ALDINUR;157;47;65;60;43;43;36;42;54;32;50;43;21;21;1;0;4;4;180;70;40;2019;2000;8;18;
8137;H.Prasetya;PRASETYA Heksa;157;47;71;60;50;70;41;43;49;22;84;65;13;11;0;2;8;4;180;70;40;2006;1983;6;26;
7096;Harry Oktapiansyah;Harry OKTAPIANSYH;157;47;69;61;51;48;37;32;69;32;52;45;21;12;2;2;4;4;180;70;40;2018;1999;10;8;
4903;M.E.Chaichi Raghimi;CHAICHI RAGHIMI Mohammad Esmaeil;119;47;70;61;55;53;40;54;68;24;62;56;21;63;5;1;4;4;180;70;40;2014;1994;10;27;
7102;Mochammad R. Saputro;Mochammad Ridho SAPUTRO;157;47;66;60;43;44;38;49;52;50;50;45;32;11;1;1;4;4;180;70;40;2019;2000;4;11;
7085;Muhammad Barokah;Muhammad BAROKAH;157;47;69;60;43;67;44;41;45;43;54;44;32;32;3;2;8;4;180;70;40;2018;1998;3;23;
7105;Qaris M. I. Setra ;Qaris Maxu Irwandi SETRA;157;47;67;61;48;54;31;47;59;43;50;45;14;11;2;2;4;4;180;70;40;2019;2000;9;10;
7090;Renaldy Mustafa;Renaldy Mustafa;157;47;65;60;42;45;39;43;32;33;50;47;32;11;1;1;4;4;180;70;40;2019;2000;8;18;
7087;Rizki Hidayatul Fadli;Rizki Hidayatul FADLI;157;47;67;60;43;49;44;32;43;45;50;53;34;18;2;1;4;4;180;70;40;2019;2000;2;29;
7093;Yosandy D.Oetomo;Yosandy Darmawan OETOMO;157;47;67;60;43;49;53;32;45;43;50;32;12;13;1;1;4;4;180;70;40;2019;2000;4;26;
2978;A.Donohoe;DONOHOE Alistair;4;48;68;60;57;55;41;43;47;20;60;62;19;50;1;1;4;4;180;70;40;2015;1995;3;3;
5892;Alexander Porter ;Alexander PORTER;4;48;68;61;55;43;41;44;45;34;58;44;23;13;1;1;4;4;180;70;40;2019;1996;5;13;
7457;Amarni Gates;Amarni GATES;4;48;70;60;63;45;42;45;43;33;52;45;21;33;2;1;4;4;180;70;40;2018;1999;10;25;
7458;Ashley MacKay;Ashley MACKAY;4;48;69;62;57;48;44;49;45;36;58;43;32;25;1;1;4;4;180;70;40;2018;1996;1;26;
7469;Cameron Scott;Cameron SCOTT;4;48;72;64;49;74;46;56;45;44;54;56;33;12;3;3;8;7;180;70;40;2018;1998;1;4;
267;F.Ovett;OVETT Freddy;4;48;69;72;45;42;36;41;48;15;62;48;18;49;5;3;1;4;180;70;40;2015;1994;1;16;Dumfries
7206;J.Noble;NOBLE Jonathon;4;48;67;62;45;35;45;32;33;24;58;22;34;13;2;1;4;6;180;70;40;2015;1996;7;9;
5895;Kai Chapman;Kai CHAPMAN;4;48;69;60;56;48;43;43;49;34;52;45;24;12;2;1;4;4;180;70;40;2019;1999;8;20;
7460;Kelland O'Brien;Kelland O'BRIEN;4;48;70;62;54;48;47;55;46;43;54;46;32;22;2;1;4;4;180;70;40;2018;1998;5;22;
5510;L.Howard;HOWARD Leigh;4;48;77;63;69;78;73;72;54;32;72;79;30;24;3;4;8;4;176;70;40;2007;1989;10;18;Geelong
4371;M.Freiberg;FREIBERG Michael;4;48;76;60;72;64;53;43;53;21;70;67;30;21;5;3;6;4;180;70;40;2009;1990;10;10;
5890;Matthew Rice ;Matthew RICE;4;48;68;60;55;45;43;44;34;32;90;46;34;23;1;0;4;4;180;70;40;2004;1979;4;29;
7468;Michael Potter;Michael POTTER;4;48;68;67;64;56;43;45;43;43;56;45;34;35;2;3;4;4;180;70;40;2018;1997;11;6;
7472;Sam Welsford;Sam WELSFORD;4;48;75;60;70;70;45;67;56;10;58;8;10;9;5;3;4;4;180;70;40;2018;1996;1;19;
5896;Taj Jones ;Taj JONES;4;48;67;60;55;56;44;39;42;44;52;54;34;22;1;1;4;4;180;70;40;2019;1999;7;26;
7464;Toby Orchard;Toby ORCHARD;4;48;72;64;65;70;43;60;55;43;58;54;43;11;3;4;8;7;180;70;40;2018;1996;5;20;
5894;Zack Gilmore ;Zack GILMORE;4;48;67;60;64;45;55;46;45;22;52;44;25;21;1;1;4;4;180;70;40;2019;1999;4;28;
11415;A.De Kleijn;DE KLEIJN Arvid;27;49;72;60;45;71;56;49;56;24;62;65;23;50;3;2;8;4;180;70;40;2015;1994;3;21;
5022;D.Bouwmans;BOUWMANS Dylan;27;49;70;62;57;68;45;47;56;36;56;32;43;11;2;3;4;7;180;70;40;2016;1997;1;16;
5024;D.Dekker;DEKKER David;27;49;70;65;48;66;50;48;51;34;54;43;23;56;2;4;5;6;180;70;40;2018;1998;2;2;
5030;D.Van Der Horst;VAN DER HOST Dennis;27;49;69;61;36;49;54;47;51;45;54;36;37;31;1;3;4;3;180;70;40;2017;1998;1;11;
5031;D.Van Der Tuuk;VAN DER TUUK Danny;27;49;69;62;55;61;45;45;49;34;52;32;26;12;2;3;12;5;180;70;40;2018;1999;11;5;
5205;J.Van Dalen;VAN DALEN Jason;27;49;73;63;45;72;42;44;54;23;62;55;23;12;3;3;8;4;180;70;40;2014;1994;7;2;
5010;J.Van Den Doll;VAN DEN DOOL Jens;27;49;69;62;57;45;49;49;54;54;54;45;31;31;1;2;4;4;180;70;40;2017;1998;11;10;
8446;Jelle Bootsveld;Jelle BOOTSVELD;27;49;68;60;63;45;39;64;51;45;52;32;46;54;1;1;4;4;180;70;40;2019;1999;12;5;
5027;L.Van Den Berg;VAN DEN BERG Lars;27;49;69;60;69;45;51;34;61;45;54;23;34;8;1;3;6;6;180;70;40;2017;1998;6;7;
5016;M.Van den Berg;VAN DEN BERG Merijn;27;49;70;69;57;45;56;67;67;34;56;67;45;67;2;4;5;3;180;70;40;2018;1997;7;19;
11180;R.Ottema;OTTEMA Rick;27;49;75;67;65;58;44;73;52;21;66;72;25;77;5;3;7;3;180;70;40;2012;1992;6;25;
2415;R.Van Bakel;VAN BAKEL Robbie;27;49;73;62;45;53;58;43;48;34;62;48;34;41;2;3;4;4;180;70;40;2016;1994;8;22;
5336;S.Bax;BAX Sjoerd;27;49;68;63;64;53;49;43;50;41;58;45;23;11;1;2;4;4;180;70;40;2015;1996;1;6;
4928;S.Krul;KRUL Stef;27;49;69;60;51;50;40;50;49;12;60;43;15;36;1;1;4;4;180;70;40;2014;1995;7;15;
5023;T.De Lange;DE LANGE Thijs;27;49;72;60;46;73;42;48;50;31;62;37;21;17;3;3;8;4;180;70;40;2015;1994;11;25;
8483;Tim Marsman;Tim MARSMAN;27;49;68;61;67;64;42;70;56;34;50;34;45;14;1;2;6;7;180;70;40;2019;2000;10;4;
3706;Aljaz Omerzel;Aljaz OMERZEL;21;50;69;63;69;41;38;54;69;38;50;26;21;23;1;2;2;2;180;70;40;2019;2000;12;31;
11218;D.Per;PER David;21;50;74;66;69;52;68;69;53;23;60;71;67;71;5;4;4;3;180;70;40;2015;1995;2;13;Dolenje Kronovo
11446;D.Rajovic;RAJOVIC Dusan;51;50;72;67;63;63;40;53;50;25;56;63;22;68;2;4;7;3;180;70;40;2017;1997;11;19;
11445;G.Per;PER Gorazd;21;50;68;60;53;54;37;52;47;14;56;39;15;30;1;1;4;4;180;70;40;2016;1997;3;5;
7813;Gasper Katrasnik;Gasper KATRASNIK;21;50;69;64;54;46;28;38;55;48;60;45;56;26;1;2;4;4;180;70;40;2015;1995;6;20;
6;J.Bozic;BOZIC Jon;21;50;65;60;55;46;34;48;46;13;58;32;14;49;1;1;4;4;180;70;40;2015;1996;11;16;
6100;M.Kump;KUMP Marko;21;50;73;63;58;75;38;75;51;36;51;69;44;38;3;3;5;4;183;68;40;2006;1988;9;9;
8568;R.Rogina;ROGINA Radoslav;17;50;72;70;58;56;40;58;55;51;90;71;46;74;5;5;3;3;187;72;40;2002;1979;3;3;Varazdin
1558;Z.Groselj;GROSELJ Ziga;21;50;65;60;47;36;35;47;46;20;64;57;21;52;1;0;4;4;178;68;40;2012;1993;8;31;
11443;Z.Horvath;HORVATH Ziga;21;50;71;60;55;67;53;34;48;13;54;63;14;7;3;2;8;4;180;70;40;2017;1998;9;13;
4926;A.Janssen;JANSSEN Adriaan;27;51;68;60;53;54;37;52;47;14;60;39;15;30;1;1;4;4;180;70;40;2015;1995;12;12;
8852;A.Santoro;SANTORO Antonio;36;51;71;72;55;61;40;52;54;30;72;75;29;80;0;3;9;3;165;53;40;2010;1989;10;9;
4544;Alex Molenaar;Alex Molenaar;27;51;71;66;68;55;65;45;52;32;52;46;49;13;2;3;4;4;180;70;40;2018;1999;7;13;
9814;B.Van der Kooij;VAN DER KOOIJ Ben;27;51;69;60;50;45;39;51;52;18;78;53;21;40;1;1;6;4;174;63;40;2007;1986;11;15;
5793;Chiel Breukelman;Chiel BREUKELMAN;27;51;72;61;56;68;44;43;55;47;56;44;28;32;3;2;8;4;180;70;40;2019;1997;1;16;
11418;F.Oostra;OOSTRA Folkert;27;51;71;60;44;34;39;43;68;20;66;67;21;73;2;2;3;3;180;70;40;2012;1992;6;25;Groningen
508;I.Slik;SLIK Ivar;27;51;74;66;65;66;45;45;32;38;64;35;39;32;0;3;4;4;187;71;40;2012;1993;5;27;Utrecht
3708;Jeen De Jong;Jeen DE JONG;27;51;69;60;53;53;46;58;41;34;58;12;35;11;1;1;4;4;180;70;40;2019;1996;1;5;
